match_id,season,date,match_week,kick_off_time,stadium,attendance,referee,weather,temperature_c,humidity_pct,match_importance,home_team,away_team,home_manager,away_manager,home_formation,away_formation,home_strategy_embedding,away_strategy_embedding,home_player_performance,away_player_performance,home_goals_ht,away_goals_ht,home_goals_ft,away_goals_ft,home_goal_timestamps,away_goal_timestamps,home_shots_total,away_shots_total,home_shots_on_target,away_shots_on_target,home_shot_accuracy_pct,away_shot_accuracy_pct,home_xg,away_xg,home_xg_diff,away_xg_diff,home_possession_pct,away_possession_pct,home_passes,away_passes,home_pass_accuracy_pct,away_pass_accuracy_pct,home_long_balls,away_long_balls,home_corners,away_corners,home_corner_goals,away_corner_goals,home_freekicks,away_freekicks,home_freekick_goals,away_freekick_goals,home_penalties_awarded,away_penalties_awarded,home_penalty_goals,away_penalty_goals,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_offsides,away_offsides,home_saves,away_saves,home_goals_conceded,away_goals_conceded,home_tackles,away_tackles,home_interceptions,away_interceptions,home_clearances,away_clearances,home_blocks,away_blocks,home_aerial_duels_won,away_aerial_duels_won,home_crosses,away_crosses,home_cross_accuracy_pct,away_cross_accuracy_pct,home_dribbles_attempted,away_dribbles_attempted,home_dribble_success_pct,away_dribble_success_pct,home_distance_covered_km,away_distance_covered_km,home_sprints,away_sprints,ht_injury_time_min,ft_injury_time_min,var_decisions,var_decisions_overturned,betting_odds_home_win,betting_odds_draw,betting_odds_away_win,result,home_points_earned,away_points_earned
559,2020-21,2021-01-18,19,16:30,Tottenham Hotspur Stadium,56293,Robert Jones,Foggy,16.4,87,League,Tottenham,Crystal Palace,Ange Postecoglou,Oliver Glasner,4_4_2,4-3-2-1,attack,defense,bad,good,1,1,2,1,31;54,52,14,17,4,6,28.6,35.3,1.95,0.98,0.05,0.02,52.5,47.5,682,383,85.8,80.9,37,41,7,2,2,0,9,17,0,0,0,0,0,0,16,10,1,2,0,0,1,3,5,2,1,2,14,13,20,16,31,,?,10,16,5,21,7,39.4,40.1,12,11,41.5,44.8,109.9,111.2,224,240,3,,,0,2.79,2.65,3.79,H,3,0
1993,2023-24,2023-09-12,19,16:30,Tottenham Hotspur Stadium,57698,John Brooks,Windy,11.1,75,Derby,Tottenham,Burnley,Ange Postecoglou,Vincent Kompany,3-5-2,5-4-1,attack,defense,average,good,3,0,4,0,21;44;45;60,none,12,8,9,8,75.0,100.0,5.25,0.1,,,57.3,42.7,365,509,82.1,70.9,29,29,4,?,1,0,22,5,0,0,0,0,0,0,16,9,N/A,2,0,0,6,5,8,5,0,4,16,13,8,18,35,33,4,7,16,21,23,7,32.7,21.9,5,9,null,48.5,112.5,110.1,204,233,0,2,0,0,1.83,6.5,3.34,H,3,0
1651,2023-24,2023-11-08,13,12:30,Craven Cottage,23686,Stuart Attwell,Windy,21.9,79,Top 4 battle,Fulham,Newcastle,Marco Silva,Eddie Howe,4-1-4-1,4-3-2-1,balanced,defense,good,good,0,0,1,2,1+3,22;56,13,6,8,5,61.5,83.3,0.65,2.58,0.35,-0.58,51.1,48.9,535,459,78.2,85.6,62,54,9,5,1,,11,8,0,0,1,0,0,0,13,12,2,1,0,0,6,1,3,7,2,1,17,12,13,11,21,29,11,10,17,10,8,10,42.6,39.9,9,8,58.0,55.7,113.7,##,,261,1,7,2,1,2.47,4.82,2.58,A,0,3
1270,2022-23,2022-11-07,30,12:30,Gtech Community Stadium,16479,David Coote,Sunny,4.6,91,League,Brentford,Arsenal,Thomas Frank,Mikel Arteta,4-4-2,5-4-1,attack,attack,bad,average,0,3,2,4,3;63,8;12;27;83,19,7,7,4,36.8,57.1,1.54,3.35,0.46,0.65,38.9,61.1,654,338,83.1,85.3,45,27,4,4,0,1,13,9,0,0,,1,0,1,12,10,2,2,1,0,5,-5,0,5,4,2,,19,19,17,13,35,9,2,5,,12,13,21.4,34.2,20,7,50.4,40.4,110.8,101.4,218,282,0,6,0,0,2.34,4.14,,A,0,3
300,2019-20,2020-03-05,35,19:45,Bramall Lane,31004,Thomas Bramall,Clear,-1.1,81,Derby,Sheffield United,Wolves,Chris Wilder,Gary O'Neil,4-1-4-1,4-1-4-1,defense,defense,bad,Good,1,0,1,,76,16+1,15,10,4,2,26.7,20.0,1.34,1.08,-0.34,-0.08,39.7,60.3,315,317,71.6,78.5,80,67,2,9,1,0,10,15,1,0.0,0,1,0,1,12,17,0.0,1,0,0,3,1,1,3,1,1,23,28,8,14,36,33,6,6,15,11,23,6,36.8,35.8,15,18,63.9,65.1,,109.4,215,255,3,,-1,1,3.26,3.47,2.47,D,1,1.0
1188,2022-23,2022-09-07,8,12:30,Kenilworth Road,7859,Simon Hooper,Windy,14.4,76,Cup,Luton Town,Fulham,Rob Edwards,Marco Silva,4-3-3,4-1-4-1,defense,balanced,bad,good,0,1,,2,N/A,16;46,10,16,5,2,50.0,12.5,2.91,2.28,-0.91,-0.28,36.9,63.1%x,422,495,79.7,77.9,24,54,3,9,2,1,16,11,0,0,0,0,,0,13,7,2,,0,0,0,2,0,3,2,2,24,,15,13,21,24,4,7,22,15,13,20,16.3,21.7,19,13,51.5,60.3,101.8,108.9,179,160,1,2,3,0,2.81,4.14,2.48,D,1,1
9,2019-20,2019-08-16,11,17:30,Stamford Bridge,35806,Michael Oliver,Clear,20.5,95,League,Chelsea,Tottenham,Mauricio Pochettino,Ange Postecoglou,4_3_2_1,4-4-2,,attack,bad,average,0,1,3,2,9;59;82,12;16,16,14,7,2,43.8,14.3,3.66,1.72,-0.66,0.28,45.4,54.6%,596,516,89.5,89.8,73,20,10,6,1,2,12,11,0,,1,0,1,0,11,12,3,3,0,0,3,2,0,4,2,3,20,10,16,9,13,9,5,9,21,5,23,22,21.4,42.8,13,10,43.4,54.3,103.4,104.0,?,205,2,4,3,1,2.86,2.96,3.2,H,3,0
1142,2022-23,2022-08-08,24,17:30,Selhurst Park,23686,Michael Oliver,Sunny,7.4,94,League,Crystal Palace,Sheffield United,Oliver Glasner,Chris Wilder,3-4-3,,defense,def,good,bad,0,0,1,3,60,15;43;72,14,9,4,2,28.6,22.2,1.03,3.8,-0.03,-0.8,61.1,38.9,589,420,75.8,70.0,65,29,7,3,0,0,19,12,0,0,1,2,1,2,14,,2,0,0,0,,4,0,3,3,1,,25,13,8,12,17,5,10,25,12,18,10,16.4,35.8,6,13,59.0,55.3,108.5,109.4,243,230,3,7,2,2,2.59,2.69,,A,0,3
181,2019-20,2019-12-14,13,17:30,Amex Stadium,25447,John Brooks,Windy,23.5,92,League,Brighton,Chelsea,Roberto De Zerbi,Mauricio Pochettino,,3-4-3,balanced,balanced,poor,average,2,,3,1,33;48;53,6,14,12,7,4,50.0,33.3,3.48,1.35,,-0.35,47.2,52.8,552,576,83.9,84.0,24,18,11,3,0,1,7,13,1,0,N/A,0,1,0,6,8,1,1,1,0,1,4,N/A,4,1,3,20,15,6,11,14,26,10,7,5,11,17,17,28.5,41.1,14,13,54.3,45.6,114.0,108.4,275,175,3,2,2,2,2.49,4.25,,H,3,0
909,2021-22,2021-11-24,23,15:00,Tottenham Hotspur Stadium,50027,Stuart Attwell,Clear,18.3,67,Derby,Tottenham,Manchester City,Ange Postecoglou,Pep Guardiola,,4-2-3-1,attack,balanced,bad,average,0,,0,1,none,87,16,8,5,4,##,50.0,0.13,1.21,-0.13,##,47.4,52.6,561,252,86.6,94.1,62,44,4,8,0,1,21,6,0,1,0,0,0,0,20,12,2,3,0,0,3,1,3,5,-1,0,17,19,8,16,14,32,6,,17,10,10,6,42.2,18.7,20,11,71.0,63.7,114.0,105.2,,199,4,3,0,0,3.17,2.77,3.09,A,0,3
1491,2022-23,2023-04-09,26,12:30,Vitality Stadium,9273,Chris Kavanagh,Rainy,5.8,51,Top 4 battle,Bournemouth,Aston Villa,Andoni Iraola,Unai Emery,4-4-2,5-4-1,attack,attack,bad,good,0,2,0,4,none,35;75;78;82,9,,8,7,88.9,41.2,0.48,3.31,-0.48,0.69,39.4,60.6,443,632,80.7,88.7,49,70,6,4,0,2,12,12,0,0,0,1,0,1,8,8,1,1,0,,3,1,3,8,4,0,28,21,19,12,35,30,6,,5,16,5,11,41.9,34.1,16,17,47.6,54.5,106.9,103.0,184,273,1,2,1,0,2.3,5.25,2.67,A,0,3
1795,2023-24,2024-02-21,11,17:30,Gtech Community Stadium,15464,Stuart Attwell,Foggy,3.1,92,League,Brentford,Tottenham,Thomas Frank,Ange Postecoglou,4-3-3,4-4-2,attack,attack,bad,average,0,1,1,1,24,78,20,6,9,4,45.0,66.7,1.02,1.06,-0.02,-0.06,50.7,49.3,685,257,85.0,83.3,63,55,3,8,0,1,12,16,0,0,0,0,0,0,9,20,1,2,0,0,3,1,3,8,1,1,30,23,9,15,31,,9,5,23,11,N/A,16,30.4,43.7,13,10,51.2,50.3,111.1,110.4,237,248,2,3,0,0,3.21,2.84,2.97,D,1,1
1455,2022-23,2023-03-16,25,14:05,Craven Cottage,20877,Robert Jones,Sunny,12.1,74,Title race,Fulham,Tottenham,Marco Silva,Ange Postecoglou,4-4-2,4-3-3,balanced,attack,average,good,0,0,?,0,25;66,?,8,15,7,3,87.5,20.0,nan,0.17,0.2,-0.17,49.0,,446,584,76.2,90.1,50,66,4,1,1,0,17,6,0,0,1,0,1,0,6,12,?,2,0,1,3,5,3,5,0,2,12,13,18,17,12,36,5,7,15,14,11,19,34.9,?,12,4,59.1,53.4,113.1,109.3,224,263,4,3,3,0,2.26,4.72,2.9,H,3,0
1570,2023-24,2023-09-11,7,12:30,Old Trafford,57718,Paul Tierney,Sunny,14.5,42,League,Manchester United,Crystal Palace,Erik ten Hag,,5-4-1,4-2-3-1,balanced,defense,avg,good,1,0,4,0,21;38;45;76,none,19,14,8,7,42.1,50.0,4.58,0.2,-0.58,-0.2,56.0,44.0,474,384,82.6,77.4,46,38,3,9,0,,20,14,0,0,1,0,1,0,17,6,3,2,0,0,2,4,7,4,0,4,nan,12,,16,12,15,8,6,23,6,11,9,39.0,18.9,6,11,40.0,52.4,107.8,109.8,274,247,1,3,2,0,2.77,2.87,3.44,H,3,0
1085,2021-22,2022-04-03,16,17:30,Molineux Stadium,,Anthony Taylor,Foggy,-1.5,81,League,Wolves,Burnley,Gary O'Neil,Vincent Kompany,3-5-2,4-1-4-1,defense,defense,bad,bad,,0,1,1,56,19+3,12,17,5,8,41.7,47.1,1.47,1.55,-0.47,,53.4,46.6,606,290,82.8,71.4,50,65,4,5,1,1,19,8,0,0,0,0,0,0,6,17,3,1,N/A,0,6,1,7,4,1,1,28,21,18,13,37,23,11,4,21,15,10,21,29.4,39.5,10,14,50.0,,106.8,103.2,233,190,3,3,0,0,1.96,4.15,,D,1,1
1533,2023-24,2023-08-21,28,19:45,Goodison Park,34244,Anthony Taylor,,13.4,51,League,Everton,Bournemouth,Sean Dyche,Andoni Iraola,5-4-1,3-4-3,defense,ATTACK,average,good,0,0,2,2,33;45,4;46,14,10,8,2,57.1,20.0,2.36,1.41,-0.36,0.59,58.4,41.6,594,529,84.1,77.6,52,64,8,2,1,1,6,13,0,0,1,2,1,1,16,18,0,0,0,1,3,3,0,6,,2,17,,16,16,17,36,6,3,20,5,10,8,32.8,23.9,17,17,65.1,47.6,98.4,107.0,246,174,2,3,0,?,2.22,4.76,2.95,D,1,1
817,2021-22,2021-09-21,4,16:30,City Ground,23767,Jarred Gillett,Rainy,22.5,89,Top 4 battle,Nottm Forest,Sheffield United,Nuno Espirito Santo,Chris Wilder,4-1-4-1,4-3-2-1,defense,defense,bad,bad,2,0,2,0,23;35,none,15,6,4,5,26.7,83.3,2.38,0.1,-0.38,N/A,62.3,37.7,653,383,null,78.1,61,49,2,1,2,0,19,10,0,0,0,1,0,0,16,18,0,1,0,0,0,3,,2,0,,30,26,14,7,13,28,N/A,4,18,5,13,9,21.4,28.2,6,10,44.0,68.5,106.3,108.2,225,145,3,3,0,0,2.09,4.29,3.46,H,3,0
431,2020-21,2020-10-15,3,14:05,Amex Stadium,26181,Jarred Gillett,Foggy,12.3,58,Relegation 6-pointer,Brighton,Everton,Roberto De Zerbi,Sean Dyche,3-5-2,3-5-2,balanced,defense,average,bad,0,0,2,0,66;67,none,11,12,3,5,27.3,41.7,1.82,0.46,0.18,-0.46,52.2,47.8,599,357,85.1,76.2,44,58,9,2,0,0,18,10,0,0,0,0,0,,17,13,3,2,0,0,5,0,5,1,0,2,23,24,16,5,33,36,6,9,25,21,18,4,,27.8,20,11,50.7,59.0,115.6,108.9,268,,1,1,0,0,2.13,3.67,3.87,H,3,0
689,2020-21,2021-04-20,9,16:30,Gtech Community Stadium,15376,Jarred Gillett,Cloudy,16.3,89,League,Brentford,Liverpool,Thomas Frank,Jurgen Klopp,3-4-3,4-4-2,attack,attack,good,good,0,0,0,nan,none,4;46,19,13,7,8,36.8,61.5,N/A,?,,-0.21,48.7,51.3,360,297,79.8,84.2,65,52,8,7,0,1,20,16,0,0,,0,0,0,12,8,2,0,0,0,5,5,6,7,2,0,13,27,15,6,14,19,2,4,7,13,10,5,,21.3,9,6,,41.3,111.9,107.6,278,194,3,3,3,,3.1,4.7,2.15,A,0,3
1273,2022-23,2022-11-07,11,16:30,Stamford Bridge,35911,Paul Tierney,Clear,8.8,82,League,Chelsea,Newcastle,Mauricio Pochettino,Eddie Howe,5-4-1,5-4-1,balanced,defense,good,bad,1,0,2,,58;67,none,18,7,5,,27.8,,1.84,0.48,0.16,-0.48,52.3,47.7,440,590,81.8,80.9,20,28,3,1,0,0,20,7,0,0,0,0,0,0,,,1,1,0,0,0,1,3,3,,2,17,27,12,5,20,33,12,6,13,?,25,12,39.8,##,7,13,,52.9,113.5,108.9,157,214,?,2,2,1,2.17,5.49,2.8,H,3,0
2037,2021-22,2022-01-20,33,19:45,Kenilworth Road,8869,Simon Hooper,,12.1,57,Relegation 6-pointer,Luton Town,Manchester City,Rob Edwards,Pep Guardiola,4-2-3-1,3-5-2,defense,attack,good,bad,1,1,3,2,4;15+2;40,7;22,8,12,3,5,37.5,41.7,4.0,2.02,-1.0,-0.02,33.5,66.5,,443,79.4,86.9,,28,5,8,0,,7,12,2,1,0,,0,0,20,19,2,3,0,0,,4,3,0,2,3,20,15,7,,21,34,11,,,15,15,15,25.7,17.9,8,15,55.3,50.2,114.4,104.6,166,201,2,3,0,0,3.28,3.85,2.3,H,3,0
28,2019-20,2019-08-26,27,14:05,Amex Stadium,24399,,Foggy,12.8,84,Relegation 6-pointer,Brighton,Luton Town,Roberto De Zerbi,Rob Edwards,4-2-3-1,4-1-4-1,balanced,defense,good,bad,1,0,3,0,6;10+3;24,none,16,11,3,2,18.8,18.2,3.25,0.1,-0.25,,62.5,37.5,683,616,81.1,73.7,28,27,5,4,1,0,,7,0,0,0,0,0,0,7,9,2,2,0,0,1,2,2,,0,3,23,12,9,6,27,14,6,3,7,6,17,20,35.4,22.6,8,?,72.4,58.0,105.6,105.6,300,261,1,2,3,0,2.13,3.4,4.24,H,3,0
682,2020-21,2021-04-14,10,12:30,Amex Stadium,25581,John Brooks,Overcast,16.6,44,League,Brighton,Liverpool,Roberto De Zerbi,Jurgen Klopp,3-4-3,4-3-2-1,balanced,ATTACK,bad,good,1,0,2,1,42;63,50,15,6,2,4,13.3,66.7,1.93,0.68,0.07,0.32,48.9,51.1,467,322,85.2,90.3,34,39,7,5,2,0,18,15,0,0,1,1,0,0,20,14,2,2,,0,6,1,3,0,1,2,20,27,6,8,20,29,6,10,11,10,20,4,15.2,31.0,5,13,70.1,60.8,109.3,103.2,267,255,2,3,2,1,3.28,2.94,2.82,H,,0
1752,2023-24,2024-01-24,20,17:30,Anfield,55692,Paul Tierney,Windy,10.8,94,League,Liverpool,Bournemouth,Jurgen Klopp,,4-3-2-1,4-2-3-1,attack,,average,Avg,0,1,4,3,15;25;58;67,12;46;73,13,7,3,3,23.1,,4.73,2.74,-0.73,0.26,64.0,36.0,N/A,367,,74.4,48,54,2,4,1,0,8,12,0,1,1,1,1,1,8,16,1,2,0,1,5,3,0,0,3,4,15,16,17,11,23,36,11,6,25,16,12,,19.4,38.7,,N/A,72.3,51.5,,103.7,167,148,4,3,1,1,,5.35,3.73,H,3,0
73,2019-20,2019-09-26,24,17:30,St. James' Park,43988,Paul Tierney,Windy,16.7,85,Cup,Newcastle,Brighton,Eddie Howe,Roberto De Zerbi,4-3-2-1,4-1-4-1,defense,balanced,good,,2,1,3,2,24;48;74,,17,13,7,6,41.2,N/A,3.36,1.99,-0.36,0.01,55.3,44.7,371,548,84.6,82.9,80,55,2,3,1,1,19,8,0,0,0,0,0,0,11,8,2,2,0,0,6,5,4,4,2,3,21,17,N/A,12,40,20,12,5,6,12,16,,35.5,19.2,19,12,43.0,42.9,105.9,103.3,203,226,1,6,1,0,2.49,4.83,2.55,H,3,0
549,2020-21,2021-01-12,5,12:30,Selhurst Park,20966,Andy Madley,Cloudy,0.1,68,Relegation 6-pointer,Crystal Palace,West Ham,Oliver Glasner,David Moyes,4-3-2-1,5-4-1,defense,defense,average,bad,1,0,1,2,74,14;77,9,13,4,7,,53.8,1.09,2.07,-0.09,-0.07,49.0,51.0,634,342,80.2,86.3,nan,32,10,2,1,0,12,14,0,0,,2,0,2,7,16,,1,0,1,5,2,5,3,2,1,13,17,14,17,40,31,5,2,21,12,20,13,16.3,29.3,9,18,74.8,59.3,104.9,107.9,208,,4,2,0,0,3.2,2.82,3.01,A,0,
1807,2023-24,2024-03-02,30,14:05,Goodison Park,38875,Jarred Gillett,Clear,27.2,79,Top 4 battle,Everton,Aston Villa,Sean Dyche,Unai Emery,4-3-2-1,4_3_2_1,defense,attack,average,average,0,1,0,1,none,47,9,11,7,1,77.8,9.1,0.1,1.17,,-0.17,37.4,62.6,650,411,82.4,80.0,28,52,10,2,0,1,13,8,0,,0,0,0,0,19,17,3,2,0,,5,0,0,7,1,0,19,10,,6,23,26,11,10,8,12,6,4,17.0,24.5,10,8,55.5,40.9,,113.7,212,271,3,4,2,0,2.94,3.3,2.8,A,0,3
916,2021-22,2021-11-28,35,14:05,Molineux Stadium,26864,Michael Oliver,Foggy,8.8,84,League,Wolves,Newcastle,Gary O'Neil,Eddie Howe,5-4-1,4-2-3-1,defense,defense,good,good,,2,1,,5,17;76;88,9,9,,5,55.6,55.6,1.04,3.34,-0.04,-0.34,37.7,62.3,339,525,75.6,81.5,43,27,9,7,0,0,10,16,0,0,1,1,,1,20,10,1,3,1,0,3,3,2,4,3,1,24,11,,5,,16,2,8,12,15,16,5,22.4,38.5,20,17,67.9,50.0,109.4,112.4,299,290,2,2,1,0,2.45,3.69,3.12,A,0,3
1904,2023-24,2024-01-18,22,19:45,Kenilworth Road,10100,John Brooks,Clear,4.9,,Derby,Luton Town,Crystal Palace,Rob Edwards,Oliver Glasner,4-2-3-1,4-1-4-1,defense,defense,BAD,bad,0,1,1,2,4,##,17,6,4,1,23.5,16.7,1.18,2.33,-0.18,-0.33,39.0,61.0,402,276,76.0,77.4,73,73,,8,1,1,20,nan,0,1,0,1,0,1,20,12,3,-2,0,0,5,3,0,3,2,1,17,25,11,9,33,20,5,3,8,21,19,4,28.9,30.2,,7,61.6,52.8,,106.0,183,153,1,5,0,0,2.4,4.07,2.96,A,0,3
1341,2022-23,2022-12-26,8,20:00,Selhurst Park,24897,Stuart Attwell,Overcast,9.5,43,League,Crystal Palace,Bournemouth,Oliver Glasner,Andoni Iraola,3-5-2,5-4-1,defense,attack,good,Avg,0,0,2,0,6;33,none,13,17,5,7,38.5,41.2,null,0.1,0.53,-0.1,49.5,50.5,352,576,82.6,80.2,58,73,5,8,2,0,17,20,1,0,?,1,0,0,12,11,0,3,0,0,2,1,7,3,0,2,20,23,10,5,17,36,9,6,24,17,12,17,33.9,25.5,13,5,62.5,40.1,112.2,N/A,234,152,4,3,?,1,2.26,5.09,2.77,H,3,0
158,2019-20,2019-11-26,31,15:00,Goodison Park,35975,Thomas Bramall,Light Rain,21.3,64,League,Everton,Chelsea,Sean Dyche,,4-1-4-1,4-2-3-1,defense,balanced,bad,good,1,1,1,1,49,24,19,8,5,1,26.3,12.5,1.36,1.58,-0.36,-0.58,50.7,49.3,569,379,74.9,88.6,54,55,3,4,1,1,22,11,1,0,0,0,0,0,6,10,1,2,0,0,1,5,0,4,1,1,13,27,11,9,36,36,8,4,9,9,23,18,38.9,44.8,13,18,50.5,61.5,112.2,112.2,249,199,2,3,0,,2.79,,2.7,D,1,1
1846,2023-24,2024-03-28,9,17:30,Stamford Bridge,36373,Jarred Gillett,Foggy,23.0,89,Top 4 battle,Chelsea,Luton Town,Mauricio Pochettino,Rob Edwards,4-4-2,4-4-2,balanced,defense,good,average,1,0,2,2,9;23+3,74;87,11,15,3,3,,20.0,2.74,1.24,-0.74,0.76,58.1,41.9%,502,314,83.9,69.9,,51,-5,6,0,1,8,12,2,2,0,0,0,0,7,8,1,3,0,0,4,0,N/A,1,2,2,24,24,14,15,30,12,7,3,23,16,24,12,42.4,27.2,10,17,47.8,51.8,109.4,102.6,238,226,1,4,3,2,2.09,3.27,4.65,D,,
797,2021-22,2021-09-10,27,19:45,Etihad Stadium,50649,Simon Hooper,Clear,21.8,40,Relegation 6-pointer,Manchester City,Crystal Palace,Pep Guardiola,Oliver Glasner,4-3-3,4-1-4-1,balanced,defense,average,good,1,3,2,3,34;57,34;51;65,16,12,4,3,25.0,25.0,1.27,2.5,,0.5,53.0,47.0,445,569,87.2,79.4,20,40,4,8,0,0,20,14,0,2,0,,0,0,17,16,1,nan,0,1,1,0,0,2,3,2,21,15,12,16,27,23,12,nan,7,5,25,16,41.4,33.3,7,14,64.4,60.9,100.3,107.2,189,189,2,1,0,0,1.98,6.75,2.89,A,0,3
1690,2023-24,2023-12-09,22,16:30,Old Trafford,63560,Robert Jones,Light Rain,?,56,League,Manchester United,Bournemouth,Erik ten Hag,Andoni Iraola,4-3-3,4-3-3,balanced,attack,average,good,1,0,5,1,4+1;33;58;77;83+3,2,10,11,9,1,90.0,9.1,4.08,1.1,0.92,-0.1,63.3,36.7,465,282,87.5,75.3,51,63,11,5,0,1,20,16,1,0,2,0,2,0,9,15,2,1,0,0,4,0,0,4,1,5,27,12,20,13,14,31,2,7,20,14,7,,41.9,34.3,8,15,,54.1,101.2,,192,215,1,4,0,0,2.27,4.02,3.21,H,3,0
564,2020-21,2021-01-21,21,14:05,Gtech Community Stadium,13294,David Coote,,1.4,74,Title race,Brentford,Crystal Palace,Thomas Frank,,5-4-1,5-4-1,attack,defense,average,bad,,2,2,4,17;40,8;14;56+3;65+1,13,11,,4,76.9,36.4,2.52,3.17,-0.52,0.83,51.3,48.7,689,305,,84.5,56,18,4,3,1,2,21,9,1,0,1,1,1,1,7,6,2,2,0,0,0,2,0,8,4,2,22,10,17,16,24,10,,9,24,19,11,6,23.4,38.7,5,10,40.0,42.1,104.7,107.2,241,177,1,5,3,2,2.26,4.33,,A,0,nan
210,2019-20,2020-01-06,32,19:45,London Stadium,62124,Robert Jones,Windy,11.0,52,League,West Ham,Sheffield United,David Moyes,,3-4-3,4-1-4-1,def,defense,good,good,4,1,4,1,26;33;46;71,87,16,12,6,5,,41.7,5.09,0.85,-1.09,0.15,55.8,44.2,396,506,85.0,71.1,49,41,8,7,2,0,9,15,0,0,1,0,0,0,14,19,0,2,0.0,0,4,2.0,4,2,1,4,,15,8,10,11,12,4,8,8,18,9,16,34.4,22.6,18,10,45.3,54.1,105.8,108.4,157,274,0,3,3,2,2.05,5.47,3.03,H,3,0
1349,2022-23,2022-12-29,38,16:30,Etihad Stadium,44899,Robert Jones,Sunny,15.9,65,League,Manchester City,Chelsea,Pep Guardiola,Mauricio Pochettino,5-4-1,4-2-3-1,BALANCED,balanced,bad,bad,2,0,3,3,60;72;88,14;62;85,11,10,7,,63.6,20.0,3.42,2.92,-0.42,0.08,N/A,40.2,457,473,94.6,88.0,28,35,nan,,0,,19,8,1,1,0,1,0,1,12,19,nan,,0,0,1,1,0,4,3,3,11,18,15,9,37,35,11,5,13,12,13,5,36.0,15.4,,18,50.1,57.7,101.4,111.3x,160,183,0,6,1,1,2.6,3.23,3.27,D,1,1
2043,2022-23,2023-04-10,23,19:45,City Ground,30203,David Coote,Light Rain,10.1,52,Relegation 6-pointer,Nottm Forest,Newcastle,Nuno Espirito Santo,Eddie Howe,3-4-3,3-4-3,defense,defense,,good,0,1,3,1,3;24+2;43,85,12,10,9,5,75.0,50.0,,1.43,-0.01,-0.43,40.7,59.3,444,553,75.2,82.3,80,48,7,3,0,,6,19,0,0,1,0,1,0,,8,0,0,0,0,2,2,4,6,1,3,10,15,7,14,22,21,2,2,14,20,8,12,25.4,38.9,16,8,50.3,44.9,109.0,108.5,231,170,0,1,0,0,2.63,5.37,2.3,H,3,0
110,2019-20,2019-10-22,5,16:30,Amex Stadium,29405,,Cloudy,7.8,69,League,Brighton,Everton,Roberto De Zerbi,Sean Dyche,3-4-3,3-5-2,balanced,def,average,,0,0,2,1,2;66+2,58,10,15,8,6,,40.0,2.69,1.26,-0.69,-0.26,53.6,46.4,633,477,81.2,80.6,39,46,3,4,0,0,6,12,1,0,0,0,0,0,10,15,,1,0,0,1,3,5,6,1,2,21,23,12,11,29,31,12,nan,19,21,22,17,16.8,42.2,14,9,62.4,41.9,109.4,108.1,165,187,2.0,1,2,?,2.61,3.8,2.83,H,3,0
874,2021-22,2021-11-01,20,14:05,Tottenham Hotspur Stadium,61869,David Coote,Light Rain,15.0,53,Top 4 battle,Tottenham,Luton Town,Ange Postecoglou,Rob Edwards,4-4-2,5-4-1,attack,defense,bad,bad,2,1,4,2,6;17;40;71,15;31x,15,15,6,8,nan,53.3,4.29,2.35,-0.29,null,58.4,,700,500,81.1,71.0,37,22,7,1,0,0,11,11,0,0,1,1,1,1,11,11,4,2,0,0,4,5,6,2,2,4,15,21,13,12,12,9,8,9,21,22,8,4,32.7,31.8,19,15,50.3,55.0,108.7,105.5,275,146,2,2,1,0,2.2,3.17,4.35,H,3,0
1926,2019-20,2020-05-30,22,20:00,Molineux Stadium,30356,Michael Oliverx,Cloudy,14.6,86,Derby,Wolves,Manchester United,Gary O'Neil,Erik ten Hag,4-2-3-1,3-5-2,defense,balanced,average,bad,2,0,2,1,15;49,,15,14,9,6,60.0,42.9,2.05,1.07,-0.05,,51.4,48.6,594,393,77.5,88.9,42,26,5,5,2,1,12,,0,0,0,0,0,0,17,14,1,2,0,0,6,2,5,7,1,2,15,14,20,10,22,N/A,3,4,5,10,,11,,35.0,15,17,66.0,51.8,106.0,101.6,183,222,1,3,,0,2.87,,2.54,H,3,0
825,2021-22,2021-09-24,29,17:30,Goodison Park,32072,Simon Hooper,Windy,0.3,47,Relegation 6-pointer,Everton,Manchester City,Sean Dyche,Pep Guardiola,3-5-2,3-5-2,defense,balanced,bad,good,0,1,1,N/A,null,84,10,14,5,1,50.0,7.1,0.7,1.09,0.3,-0.09,31.0,69.0,650,640,75.8,91.8,72,42,9,7,0,1,21,19,0,0,1,0,1,0,20,9,2,3,1,0,2,2,0,4,1,1,25,13,13,9,19,8,4,7,5,17,24,10,15.9,25.7,10,5,65.5,41.9,107.3,104.7,179,249,2,4,0,0,2.74,4.31,2.48,D,1,1
1688,2023-24,2023-12-09,27,20:00,Gtech Community Stadium,13875,Anthony Taylor,Light Rain,2.3,85,League,Brentford,Newcastle,Thomas Frank,Eddie Howe,3-4-3,3-4-3,attk,defense,average,average,1,1,1,1,89,8,9,15,8,5,88.9,33.3,0.78,1.35,0.22,-0.35,54.3,45.7,664,251,78.4,88.4,36,38,8,2,0,0,17,18,0,0,0,0,0,0,15,8,3,1,1,0,4,1,4,7,1,1,12,21,16,17,nan,23,11,9,22,21,10,18,42.5,,19,6,56.5,59.8,102.1,101.9,277,,1,7,1,1,2.33,5.54,2.56,D,1,1
